DateTime,ShaleHill_Discharge,ShaleHill_Precipitation,SSH51_AirTemperature,STAHQ_WindDirection,STAHQ_WindSpeed,STAHQ_VaporPressure
2009-01-07,0.546241640946502,14.4,-0.2901458332999999,142.9,25.66,0.39
2009-01-08,0.5934952096193423,0.0,-2.8640972124999986,229.5,55.04,0.31
2009-01-09,0.6026274755658436,0.0,-4.7779861319444485,28.7,52.36,0.19
2009-01-10,0.5495113168724274,10.5,-4.0017013847222245,122.5,49.68,0.21
2009-01-11,0.4504211676954731,0.0,-3.798791662986111,251.1,47.0,0.32
2009-01-12,0.30913226594650195,0.0,-4.7984583384722175,264.1,58.92,0.3
2009-01-13,0.2692025141460904,0.0,-5.127312514784721,239.6,29.55,0.31
2009-01-14,0.20135191615226344,1.8,-10.249250013194443,121.8,43.2,0.18
2009-01-15,0.16089168595679013,0.7,-11.109145815277778,240.3,56.85,0.14
2009-01-16,0.7952072080761315,0.0,-16.257916758333334,305.7,56.94,0.12
2009-01-17,2.3076035236625505,0.1,-10.333734945783132,285.8,45.1,0.14
2009-01-18,0.12747717335390946,2.6,-6.487625000694448,271.3,25.14,0.26
2009-01-19,0.11615708590534962,0.0,-7.830166663888887,233.3,41.21,0.38
2009-01-20,0.08720904063786,0.0,-9.240124997916661,192.3,70.33,0.3
2009-01-21,0.06955697016460899,0.0,-9.349194468750003,3.5,73.79,0.23
2009-01-22,0.06438560956790132,0.0,-4.2923484942954575,259.9,67.48,0.3
2009-01-23,0.06516284079218103,0.0,-0.7764125861538459,258.9,45.96,0.4
2009-01-24,0.04782744984567901,0.04,-3.8066180570930537,249.0,94.26,0.17
2009-01-25,0.02603362911522633,0.18,-11.2772500125,0.3,64.02,0.16
2009-01-26,0.02508680555555556,0.01,-7.441701400069446,71.0,62.29,0.2
2009-01-27,0.02331372170781895,2.4,-4.739694434722222,212.1,62.47,0.24
2009-01-28,0.04797051826131686,11.4,-3.6137222323611096,141.2,28.94,0.33
2009-01-29,0.035947948816872466,0.04,-3.9642152938124986,309.2,93.31,0.35
2009-01-30,0.034688464506172835,0.89,-3.828201401927778,242.1,38.71,0.36
2009-01-31,0.02366496270576129,0.01,-7.85186807291667,256.4,75.51,0.21
2009-02-01,0.04111689814814815,0.0,-2.429513877027775,32.5,31.28,0.27
2009-02-02,0.04722865226337459,0.6,-0.4798958294027778,274.7,35.08,0.55
2009-02-03,0.043709812242798386,0.67,-2.085784733472222,351.5,87.18,0.26
2009-02-04,0.03205938143004117,0.29,-6.6848750138888935,89.1,82.05333333333334,0.18
2009-02-05,0.015967399691358027,0.0,-14.870454627272727,305.3,76.92666666666666,0.13
2009-02-06,0.01982703189300412,0.0,-3.2180844707792176,260.9,71.8,0.27
2009-02-07,0.03186005015432097,0.0,8.434285685714286,281.8,30.67,0.4
2009-02-08,0.3925379372427983,0.0,5.511174806503496,48.8,31.16,0.31
2009-02-09,1.290514081790123,0.0,0.23646526229027776,266.1,31.65,0.21
2009-02-10,0.9903734246399176,1.58,1.6243541645138884,330.0,32.14,0.34
2009-02-11,1.1649892296810702,2.58,8.623382982978727,273.0,49.77,0.81
2009-02-12,2.07509162808642,0.0,5.19623775174825,340.8,61.26,0.65
2009-02-13,1.6659593621399182,0.03,1.8433611107708312,320.4,63.99,0.3
2009-02-14,1.1483289930555551,1.12,0.2551944472152777,260.7,66.72,0.25
2009-02-15,0.9033749678497944,0.0,-1.1971875008333326,299.3,69.45,0.31
2009-02-16,0.743217110339506,0.0,-2.574631955625,221.6,72.17999999999998,0.32
2009-02-17,0.6098210841049382,0.0,-3.918847226104168,274.4,74.91,0.33
2009-02-18,0.6070497363683123,6.3,-1.8302847206513897,306.2,79.49,0.39
2009-02-19,0.5250377764917696,1.34,-1.8796180551930552,309.7,38.97,0.43
2009-02-20,0.3344376929012344,0.07,-5.690034711805554,168.0,92.79,0.25
2009-02-21,0.2809268904320988,0.0,-2.435201393381945,237.4,95.64,0.32
2009-02-22,0.299001736111111,1.02,-1.2400347268930554,317.7,40.44,0.42
2009-02-23,0.21758214377572008,0.41,-5.385831002605637,40.3,98.58,0.27
2009-02-24,0.1789617091049382,0.0,-5.576604170687501,50.0,85.58,0.22
2009-02-25,0.16876286008230462,0.0,-1.5428541820208328,238.7,72.58,0.36
2009-02-26,0.1730010609567901,0.15,5.004673607520833,285.9,40.95,0.52
2009-02-27,0.2401572145061727,7.45,4.447538475307692,297.2,45.79,0.66
2009-02-28,0.1864647633744856,0.0,-1.324599998952381,255.5,47.65,0.39
2009-03-01,0.2034770447530864,0.0,0.44518054982638816,191.5,49.51,0.27
2009-03-02,0.19666280864197527,0.0,-5.576881955895834,170.7,65.03333333333333,0.23
2009-03-03,0.21882716049382714,0.0,-7.657652774513887,71.8,80.55666666666667,0.14
2009-03-04,0.2290670010288065,0.02,-5.42565278652917,97.3,96.08,0.15
2009-03-05,0.1300033757716049,0.07,0.3729722136736119,261.4,56.07,0.31
2009-03-06,0.15654658564814813,0.0,10.667409736384727,260.70476190476194,56.53523809523809,0.0
2009-03-07,0.1980332111625515,0.05,14.436597229166653,260.0095238095238,57.00047619047619,0.0
2009-03-08,0.5464811599794239,12.55,12.341875006250005,259.3142857142857,57.46571428571429,0.0
2009-03-09,1.2062057934670771,0.94,5.696770828472222,258.6190476190476,57.930952380952384,0.0
2009-03-10,1.1251768261316872,0.69,3.1268958192777787,257.9238095238095,58.39619047619048,0.0
2009-03-11,0.9752387152777776,0.24,7.481770837645834,257.2285714285714,58.861428571428576,0.0
2009-03-12,0.8240981867283951,0.0,0.4886736116041662,256.5333333333333,59.32666666666667,0.0
2009-03-13,0.7033371913580244,0.0,0.4237986090138896,71.4952598866092,93.97795247956957,0.0
2009-03-14,0.6142288773148149,0.0,4.056500014319445,261.3299455124086,56.54607551786499,0.0
2009-03-15,0.5968701774691356,0.0,7.467111097916665,231.24617063929955,45.52151600904257,0.0
2009-03-16,0.8071614583333337,7.75,6.66728473611111,240.21017263220287,63.78494952596019,0.0
2009-03-17,1.0543643904320987,0.04,6.567847200486113,266.1,72.2888743974461,0.0
2009-03-18,1.1288604359567898,0.0,9.87222215159722,94.7,66.92890909830065,0.0
2009-03-19,1.1179470486111112,0.04,8.877138873402783,251.66666666666663,62.58333333333334,0.0
2009-03-20,1.0331790123456774,0.04,0.8859130536956528,250.97142857142856,63.048571428571435,0.0
2009-03-21,0.9808818801440348,0.0,-0.21908334305555466,250.2761904761905,63.51380952380953,0.0
2009-03-22,0.952029481738682,0.0,3.64790972384028,249.58095238095245,63.97904761904761,0.0
2009-03-23,0.8754734117798348,0.0,2.094388883263889,248.8857142857143,64.44428571428571,0.0
2009-03-24,0.7491327481995885,0.03,0.2615694288124997,248.19047619047615,64.90952380952382,0.0
2009-03-25,0.7358241705246898,0.02,3.5109791797916667,247.49523809523808,65.37476190476191,0.76
2009-03-26,0.8302268197016464,12.15,4.233965286805557,246.8,65.84,0.79
2009-03-27,0.8226892039609054,0.41,8.011500016604169,287.7,51.75,0.93
2009-03-28,0.7659103330761321,0.27,9.028874997916663,335.6,63.5,0.76
2009-03-29,0.7642867476851852,6.98,8.516062472222224,340.8,34.82,0.66
2009-03-30,0.8757675861625523,0.59,3.5127638945833333,326.6,87.78,0.71
2009-03-31,0.9232542438271616,0.0,7.482097254576392,11.6,87.18,0.71
2009-04-01,0.8881847993827161,7.18,6.928687524305558,224.4,55.21,0.93
2009-04-02,0.8269820601851849,0.26,12.679770825,246.6,64.89,1.07
2009-04-03,1.268552276234568,18.16,11.810734267832176,265.6,61.86,0.66
2009-04-04,4.068736336162552,0.0,7.75315278472222,124.4,69.98,0.68
2009-04-05,2.33512008101852,0.0,10.729208323056943,222.7,66.485,0.71
2009-04-06,1.041985757458847,6.39,9.165847205555558,211.9,62.99,0.5
2009-04-07,1.050213798868313,0.1,2.2960694402166686,347.2,61.0,0.52
2009-04-08,1.0180290316358025,0.02,5.4184895107062925,256.3,74.22,0.58
2009-04-09,0.9469441229423868,0.0,6.183541649513887,280.0,80.52,0.72
2009-04-10,0.8412221900720164,1.85,5.522173599673611,292.9,73.01,0.5
2009-04-11,0.7787800604423865,2.04,9.134472224652775,15.3,86.57,0.3
2009-04-12,1.2054044495884773,0.0,5.183402756813887,50.7,81.01333333333334,0.49
2009-04-13,0.7421384709362141,4.84,4.505694437569447,258.5,75.45666666666666,0.68
2009-04-14,0.4344159915123456,7.98,5.575930556944442,250.6,69.9,0.8
2009-04-15,2.038958815586419,11.4,5.590833329798612,262.7,78.8,0.5
2009-04-16,5.263364036779834,0.02,8.515506850749997,279.0,80.01,0.62
2009-04-17,3.000221032664609,0.0,11.695520889215276,111.6,92.53,0.73
2009-04-18,1.2623866705246918,0.0,15.04006937305556,260.3,64.89,0.75
2009-04-19,0.9061487268518515,0.33,15.252708261805555,248.9,76.9,0.64
2009-04-20,0.8298056520061725,12.29,6.6466736076388875,125.9,61.78,0.87
2009-04-21,0.7961122363683126,2.05,9.230888898611118,57.2,46.66,1.12
2009-04-22,0.9805523405349796,0.23,5.603027784173611,305.2,55.3,0.69
2009-04-23,1.1532753022119335,1.44,7.508138870069442,207.6,60.02333333333333,1.0
2009-04-24,1.3409882973251026,0.3,11.709986138513893,299.7,64.74666666666667,1.7
2009-04-25,0.7714811599794239,0.0,19.83961118263889,275.5,69.47,1.41
2009-04-26,0.5742894804526748,0.0,22.44833346250001,126.7,74.82,1.64
2009-04-27,0.7008254565329218,0.0,23.86951388888889,343.9,83.38,1.3
2009-04-28,0.9177461098251024,0.0,21.956805513888888,41.2,72.86,0.72
2009-04-29,1.0718324009773659,0.02,14.245673653472233,274.3,62.33999999999999,1.27
2009-04-30,1.0691374099794229,1.4,12.478749993055553,329.6,51.81999999999999,1.5
2009-05-01,0.9437725051440332,8.47,16.005208319444435,296.6,41.3,1.07
2009-05-02,0.9628472222222216,0.69,14.300694486111107,266.2,80.52,1.12
2009-05-03,1.0413869598765435,2.65,9.87314787464789,272.0,64.71,0.93
2009-05-04,1.3435040509259253,15.0,10.769999993750002,261.5,64.2,1.17
2009-05-05,2.4699427726337446,8.55,11.27187499583333,268.1,69.12,1.28
2009-05-06,2.9832465277777787,13.76,14.032361145833333,190.4,43.46,1.15
2009-05-07,5.492563657407413,0.22,16.151805562500005,272.6,34.73,1.57
2009-05-08,3.3223894032921786,2.36,15.074305543055555,277.6,65.4,1.82
2009-05-09,1.9283677340534977,0.09,18.736527833333326,94.8,72.66,0.91
2009-05-10,1.9374614197530864,0.0,13.677916657638884,9.9,82.77,1.05
2009-05-11,1.6386252572016455,0.34,9.618444486111107,287.1,75.51,1.03
2009-05-12,1.4576943479938274,0.0,11.65646526180555,269.4,56.85,1.09
2009-05-13,1.3347953639403292,0.31,13.230104115277786,288.3,76.9,1.15
2009-05-14,0.5751519097222222,16.19,14.996875069444457,289.5,83.12,1.48
2009-05-15,0.4658387988683122,0.0,17.877569437500007,275.9,69.29,1.6
2009-05-16,0.7195103523662552,19.1,19.021180611111106,109.8,74.39,0.79
2009-05-17,1.4637683256172846,0.02,12.95534725486111,290.0,65.84,0.93
2009-05-18,1.5798024369855963,0.0,10.266576377777776,241.6,70.24,0.98
2009-05-19,1.6350212191358031,0.02,11.898479163888883,9.1,68.77,1.63
2009-05-20,0.8116946373456793,0.0,16.359645847916664,17.9,46.92,2.01
2009-05-21,0.46936567644032895,0.0,18.22222218402777,5.5,73.96,1.48
2009-05-22,0.3571027842078186,0.0,18.862291758333352,268.7,82.86,1.39
2009-05-23,0.32033661265432106,0.98,19.026875034722227,251.7,52.88,1.33
2009-05-24,0.2739535108024692,4.36,19.147430513888875,223.1,53.4,0.84
2009-05-25,0.3166063850308641,0.0,19.451458506944448,341.3,85.88,1.02
2009-05-26,0.2449709040637861,5.92,12.043541666666668,340.2,84.41,1.0
2009-05-27,0.1839144483024689,1.88,12.696944440972226,58.6,25.23,1.0
2009-05-28,0.2559389467592593,18.21,17.412013930555553,300.7,38.97,1.15
2009-05-29,0.3826959555041149,0.03,17.09708328472222,339.1,23.59,1.6
2009-05-30,0.2948672196502057,0.05,15.647916729166674,284.4,66.61,1.03
2009-05-31,0.3955994405864197,0.01,14.252291612499995,61.6,72.14,1.14
2009-06-01,0.30416747042181064,0.03,13.121479234027774,323.8,77.93,1.25
2009-06-02,0.14049800668724285,5.62,17.16979160416666,231.3,63.94,1.48
2009-06-03,0.2269547325102881,14.48,14.503819423611107,326.0,73.44,1.33
2009-06-04,0.2406981417181069,0.02,14.075985950704222,216.2,57.63,1.64
2009-06-05,0.3802332497427983,6.64,13.452000000000002,295.5,68.95,1.37
2009-06-06,0.5066052597736626,0.02,20.080144956521746,57.1,68.86,1.64
2009-06-07,0.448828125,0.0,18.291666708333324,310.1,63.68,1.22
2009-06-08,0.4588276427469135,11.88,20.13937496527778,253.2,68.0,1.15
2009-06-09,0.8448583783436217,8.02,20.625694423611105,147.7,33.35,1.29
2009-06-10,0.8573736496913574,0.57,19.036458333333357,154.0,44.67,1.5
2009-06-11,0.7523099922839505,10.3,18.548194458333327,82.7,44.06,1.94
2009-06-12,0.8640062371399169,4.05,19.31180558333334,265.7,56.42,1.94
2009-06-13,0.9724046746399176,0.08,18.700833326388885,265.4,48.73,1.57
2009-06-14,0.7052766525205768,0.15,17.199027763888882,150.8,38.71,1.4
2009-06-15,0.4285043724279837,0.0,17.417569428472227,269.7,38.53,1.7
2009-06-16,0.29555362654321016,0.0,16.707222229166675,8.5,72.32,1.71
2009-06-17,0.4720124421296295,20.58,15.30493053472222,1.5,71.97,1.4
2009-06-18,0.5786305619855968,2.69,16.996319430555552,285.9,45.88,1.71
2009-06-19,0.7076710390946502,1.59,18.526111062499982,297.4,35.08,1.82
2009-06-20,11.12695955504115,38.74,18.937638986111114,313.6,37.15,2.02
2009-06-21,6.0504846643518535,2.51,18.910138861111108,292.8,60.39,1.72
2009-06-22,2.9476249035493804,0.0,20.128263951388885,205.5,61.95,1.9
2009-06-23,1.5336693029835389,0.0,20.0995138125,270.7,74.22,2.24
2009-06-24,0.9403469007201642,0.0,20.559236208333328,114.9,51.15,2.56
2009-06-25,0.621711837705761,0.01,20.942847249999982,307.4,66.7,2.34
2009-06-26,0.5119960455246916,1.59,21.349444493055557,273.8,56.94,2.06
2009-06-27,0.3426777906378597,0.0,19.70368063888889,247.8,44.84,2.2
2009-06-28,0.3512570730452676,4.29,17.03381952777778,262.2,32.05,2.06
2009-06-29,0.3714104295267489,0.45,18.938124979166666,76.5,32.57,2.34
2009-06-30,0.44348315329218096,13.34,17.430833361111112,273.6,66.01,1.82
2009-07-01,0.28363233024691364,7.76,17.546597270833345,290.5,35.34,1.71
2009-07-02,0.2615354938271605,2.6,17.53145832638889,134.5,26.61,2.06
2009-07-03,0.17613329475308645,0.0,17.52720281118881,318.5,37.67,1.61
2009-07-04,0.1493296682098765,0.0,18.64999997916666,334.9,51.84,0.0
2009-07-05,0.13443287037037038,0.0,16.799166618055544,292.0,55.295,2.01
2009-07-06,0.12188625257201648,0.0,17.38090286111111,249.1,58.75,1.6
2009-07-07,0.12871495627572022,0.0,18.61854167361113,87.9,39.05,1.6
2009-07-08,0.10687692901234573,0.0,16.567361097222218,12.8,36.81,1.6
2009-07-09,0.06839072145061728,0.0,17.776319409722227,1.6,61.86,2.0
2009-07-10,0.05386043595679014,0.0,18.464930576388888,310.0,70.16,2.2
2009-07-11,0.1414713541666667,14.0,19.57694436111111,261.7,57.2,1.73
2009-07-12,0.09265608924897124,0.0,19.08534721527777,326.3,54.35,1.33
2009-07-13,0.0389355066872428,0.0,17.38167833566434,264.8,65.75,0.0
2009-07-14,0.0046939300411522646,0.0,16.555972226388885,279.70000000000005,60.695,1.66
2009-07-15,0.016693190586419753,0.09,17.736388890277773,294.6,55.64,1.94
2009-07-16,0.12684220679012348,0.0,22.289583361111113,282.3,42.42,2.34
2009-07-17,0.3108378343621399,13.07,17.933541611111092,20.4,43.55,2.34
2009-07-18,0.2355926890432099,0.22,17.030624972222224,243.5,46.57,1.9
2009-07-19,0.1104890046296296,0.23,17.274097229166667,5.5,62.55,2.17
2009-07-20,0.05609728652263375,0.16,18.08868058333333,243.5,50.28,2.06
2009-07-21,0.063720100308642,2.17,19.649583416666665,303.0,25.57,2.2
2009-07-22,0.1077240869341564,6.94,18.75847224305555,138.6,40.61,1.86
2009-07-23,0.3999043531378599,20.2,20.348472208333334,285.6,64.02,1.82
2009-07-24,0.21942354681069973,1.65,19.412916618055554,144.8,22.2,2.34
2009-07-25,0.18435249485596708,6.55,19.018819388888886,267.9,45.19,2.49
2009-07-26,0.1856811021090535,0.22,19.883541763888886,294.2,48.21,2.49
2009-07-27,0.1325520833333334,0.01,20.34777775,262.9,48.3,2.49
2009-07-28,0.13590695730452676,0.0,20.665208361111112,345.1,56.94,2.64
2009-07-29,0.3587874549897118,12.4,19.27423609722221,185.0,48.12,2.34
2009-07-30,0.21436230066872428,0.0,21.241875041666667,274.0,48.38,1.82
2009-07-31,0.6080327289094648,14.67,20.31562479166665,249.2,24.02,2.34
2009-08-01,0.3354954346707817,0.03,20.904374951388885,272.3,46.05,2.06
2009-08-02,0.4199218749999999,1.2,20.47798611111112,52.4,39.66,2.06
2009-08-03,0.2435771926440328,0.01,19.24138886111113,259.1,50.8,2.34
2009-08-04,0.3645142103909464,0.0,19.996874993055545,235.0,39.48,2.19
2009-08-05,0.3490387088477367,0.0,20.52784722222221,242.7,55.81,2.04
2009-08-06,0.3006204989711936,0.04,17.662013930555553,243.6,52.88,1.58
2009-08-07,0.1797083976337449,0.0,16.941666638888883,321.7,71.28,1.67
2009-08-08,0.17545814043209873,2.77,19.076250020833328,255.5,65.15,1.92
2009-08-09,0.4083799511316871,1.77,21.54720287412588,189.5,41.39,2.64
2009-08-10,0.5152359825102878,4.18,23.60680552777779,343.4,38.79,2.81
2009-08-11,0.6027359825102883,0.38,21.495555590277785,96.0,48.3,2.42
2009-08-12,0.8370683834876544,18.4,20.341319395833327,354.3,60.05,2.2
2009-08-13,0.5272167566872427,0.0,19.99180553472224,285.4,67.31,2.63
2009-08-14,0.3932982896090536,0.0,21.017916701388884,346.7,52.1,2.74
2009-08-15,0.4036104681069958,0.02,21.98055554166667,273.9,53.57,2.97
2009-08-16,0.3925298996913579,0.0,22.413028190140853,165.5,49.16,3.36
2009-08-17,0.3875353652263373,0.02,22.61538466433566,262.7,47.52,3.06
2009-08-18,0.4431311085390946,4.51,21.396736006944447,70.3,53.57,2.39
2009-08-19,0.045183095421810704,0.02,22.61618055555556,70.0,55.81,2.32
2009-08-20,0.0012964570473251035,0.0,22.820069423611113,277.6,61.08,2.49
2009-08-21,0.03898292824074074,4.88,22.315555527777768,241.1,20.82,2.49
2009-08-22,0.03762779706790122,0.0,21.378055569444445,290.0,21.17,2.64
2009-08-23,0.0,0.0,20.356736194444448,262.0,38.28,2.34
2009-08-24,0.0,0.0,18.545069458333334,205.4,46.22,2.34
2009-08-25,0.0,0.0,19.46958338194445,217.3,44.76,1.49
2009-08-26,0.0,0.0,20.53215274305556,324.7,58.32,1.53
2009-08-27,0.0,0.27,19.93847220138889,264.4,81.48,1.59
2009-08-28,0.0120997299382716,12.52,18.578680583333334,346.5,56.94,1.4
2009-08-29,0.20777070473251066,17.7,19.985555493055546,157.1,34.65,1.82
2009-08-30,8.037551440329219e-07,0.0,16.663680479166672,310.6,46.57,1.5
2009-08-31,0.0,0.01,13.967708319444444,277.8,69.81,1.5
2009-09-01,0.0,0.0,12.780821403571426,289.4,53.48,1.82
2009-09-02,0.0,0.0,14.181944456944445,270.5,49.25,2.2
2009-09-03,0.0,0.0,14.966527748611107,86.8,42.25,2.2
2009-09-04,0.0,0.0,16.39506944444445,286.0,48.56,1.52
2009-09-05,0.0,0.0,17.297569465277785,313.8,65.06,1.5
2009-09-06,0.0,0.0,17.24319449999999,349.2,59.44,1.5
2009-09-07,0.0,0.1,17.702013791666673,116.7,46.92,2.06
2009-09-08,0.0,0.04,18.449583208333333,272.3,50.72,1.82
2009-09-09,0.0,0.06,18.341249951388885,279.0,61.86,1.48
2009-09-10,0.0,0.08,16.928611111111117,291.9,68.86,1.4
2009-09-11,0.0567708333333333,20.75,13.418194444444444,271.4,35.94,1.94
2009-09-12,0.0013004758230452686,0.53,15.977013881944453,242.8,33.7,1.76
2009-09-13,0.0,0.1,17.851180590277785,226.9,55.38,1.69
2009-09-14,0.0,0.05,18.28861113194445,274.8,71.11,1.5
2009-09-15,0.0,0.0,16.99909727083333,17.3,61.08,1.26
2009-09-16,0.0,0.0,15.992361159722225,320.6,47.52,1.4
2009-09-17,0.0,0.13,15.017152777777786,19.6,47.61,1.0
2009-09-18,0.0,0.14,17.185833368055555,277.6,56.68,1.13
2009-09-19,0.0,0.16,13.883402795833335,340.4,95.73,1.4
2009-09-20,0.0,0.0,12.637263884722225,309.9,53.83,1.82
2009-09-21,0.0,0.0,16.848263819444433,249.6,55.04,1.57
2009-09-22,0.0,0.77,18.31347221527777,259.0,29.55,1.91
2009-09-23,0.0,4.61,20.18305565277777,233.3,37.41,1.13
2009-09-24,0.0,0.01,19.300069416666666,255.3,83.55,1.15
2009-09-25,0.0,0.01,16.29645832638889,265.5,86.57,0.99
2009-09-26,0.1058505336934156,35.41,12.712708333333325,200.5,62.64,1.15
2009-09-27,0.11309799382716047,11.24,13.922083333333335,246.3,28.43,1.71
2009-09-28,0.046173321759259284,7.83,12.714444440972226,209.8,58.58,1.5
2009-09-29,0.0006767618312757194,0.05,12.553611113888884,217.5,50.98,0.99
2009-09-30,0.0,0.01,12.121944440277774,225.1,58.49,0.87
2009-10-01,0.0,0.0,9.430569448611113,234.5,41.56,1.15
2009-10-02,0.005496881430041152,9.68,8.581090280555554,183.7,40.09,1.15
2009-10-03,0.023582979681069927,0.41,13.126041585416667,268.0,17.54,1.5
2009-10-04,0.0,0.0,10.500138894444447,230.7,36.89,1.4
2009-10-05,0.0,0.0,10.784458323611107,326.9,42.85,1.23
2009-10-06,0.0,0.02,10.289590273611113,262.8,57.8,1.18
2009-10-07,0.0,2.75,13.088055555555561,10.0,47.78,1.0
2009-10-08,0.0,0.02,12.680347244444444,2.3,79.23,1.07
2009-10-09,0.051546424897119365,15.39,13.438958333333325,219.0,11.84,0.93
2009-10-10,0.053011670524691336,0.51,12.37347221527778,275.6,62.38,0.84
2009-10-11,0.02782761059670781,0.0,7.077416680555554,312.8,61.0,0.82
2009-10-12,0.005430973508230456,0.0,6.109805578472222,309.4,61.69,0.64
2009-10-13,0.00021379886831275703,0.14,9.024611109027779,314.7,47.26,0.58
2009-10-14,4.0187757201646085e-06,0.0,4.313208338097917,282.1,73.79,0.54
2009-10-15,0.2210760673868313,28.75,2.9749791570138915,300.9,38.02,0.67
2009-10-16,0.6538805298353906,10.15,1.857618061805556,271.9,59.1,0.8
2009-10-17,2.1889162165637868,7.16,3.066618048611111,89.7,57.11,0.59
2009-10-18,2.77121109825103,0.51,5.2483888784722215,192.8,43.55,0.84
2009-10-19,1.5626044881687249,0.0,4.302097227208335,279.9,72.66,0.95
2009-10-20,0.994878472222222,0.0,9.374611070833334,254.9,49.08,1.15
2009-10-21,0.6160678690843621,0.0,10.509361122222224,87.2,45.96,0.0
2009-10-22,0.30392071759259265,0.0,12.384743050000004,88.7,62.42,0.65
2009-10-23,0.5391605581275722,18.51,12.499166666666666,90.2,78.88,0.81
2009-10-24,44.00911779835391,64.17,14.4930555125,333.5,31.19,0.77
2009-10-25,9.042483281892999,0.0,9.921895860416672,227.2,81.3,0.77
2009-10-26,5.719175186471193,0.0,7.4852221869444415,296.3,80.18,0.77
2009-10-27,2.61610725308642,5.46,8.69968055347222,278.7,45.96,0.87
2009-10-28,2.722542116769546,8.01,12.226736111111105,226.1,22.2,0.93
2009-10-29,4.349622235082301,0.0,12.42236110555555,107.1,30.33,0.87
2009-10-30,2.865145158179014,0.14,11.90548611111111,260.9,36.29,1.23
2009-10-31,2.0585495434670773,1.1,13.06805555555556,296.6,55.73,0.86
2009-11-01,1.6948471257716051,0.0,8.274923607083329,237.5,77.59,0.84
2009-11-02,2.0126977237654318,0.0,4.484305577986805,202.1,54.43,0.65
2009-11-03,1.938501478909464,0.53,5.805972201978469,330.9,46.74,0.62
2009-11-04,1.8288306970164607,0.03,2.9944097041791675,218.7,72.49,0.59
2009-11-05,1.17772633744856,0.76,3.1105763926180554,299.2,42.51,0.46
2009-11-06,0.9022673932613172,0.0,2.4433541732499986,255.3,80.61,0.56
2009-11-07,0.797960069444445,0.0,2.2029861373611093,52.0,59.79,1.04
2009-11-08,0.7145093878600827,0.01,8.940562474840279,265.6,61.0,1.11
2009-11-09,0.7638615612139912,0.0,8.463076377777778,261.9,51.58,0.8
2009-11-10,0.7829017168209884,0.0,10.553972193055552,339.7,85.54,0.79
2009-11-11,0.6318825552983544,0.15,7.9983611270833315,293.9,64.54,0.68
2009-11-12,0.4847567836934157,0.0,6.560951384375,279.3,44.84,0.68
2009-11-13,0.4248931005658438,0.0,11.272208331944439,279.0,48.47,1.0
2009-11-14,0.3090382265946503,0.04,12.435020852777773,301.1,44.58,1.4
2009-11-15,0.30287905092592576,0.01,10.844861041666668,284.8,42.42,0.61
2009-11-16,0.39618778935185184,0.0,9.859694430555557,19.8,65.575,0.81
2009-11-17,0.4819066679526745,0.0,7.6932708171527775,269.6,88.73,0.74
2009-11-18,0.4553224665637861,0.0,5.2771180464013865,250.0,46.66,0.97
2009-11-19,0.5659842785493826,12.56,9.623638911805562,112.8,41.39,0.84
2009-11-20,0.4618280606995887,0.0,8.59506944513889,318.5,63.07,0.73
2009-11-21,0.4662752379115226,0.0,7.308631937777778,270.8,68.21,0.81
2009-11-22,0.521798643261317,0.0,3.976680552631945,265.7,73.35,0.68
2009-11-23,0.5370812435699589,2.57,6.377347215277776,288.6,31.19,1.0
2009-11-24,0.8074829603909464,4.73,8.390173626388886,257.6,43.37,0.87
2009-11-25,0.6665686085390946,0.26,8.141326372916664,163.9,35.77,0.87
2009-11-26,1.0266332304526753,6.86,6.022104196527778,213.4,23.67,0.68
2009-11-27,1.65153838734568,0.48,3.2306874865277786,251.4,89.16,0.55
2009-11-28,3.8132290059156366,0.09,2.249854154597221,44.5,78.06,0.7
2009-11-29,3.6807275591563786,0.23,4.034763917847221,222.8,66.96,0.47
2009-11-30,2.4241311406893,1.04,7.004548605555558,50.3,60.83,0.54
2009-12-01,3.163355999228396,0.0,1.0409722280486102,260.6,58.32,0.66
2009-12-02,2.230462319958846,11.14,0.5295416834722234,82.5,47.87,0.85
2009-12-03,2.9210270383230448,4.42,7.930875027777775,297.9,76.9,0.76
2009-12-04,6.337311921296292,0.02,2.297854160972224,272.2,66.1,0.52
2009-12-05,4.906530510545272,4.67,-1.0755624959243055,188.8,21.25,0.45
2009-12-06,3.6442804783950633,0.01,-3.0871388816736114,285.1,77.24,0.49
2009-12-07,2.715652327674896,0.04,-2.931569454804168,298.6,22.64,0.39
2009-12-08,1.124140785751029,9.21,0.7419236174624996,215.7,49.77,0.45
2009-12-09,1.9856409143518503,23.48,0.6547291672263891,17.5,60.13,0.28
2009-12-10,3.9551488554526735,0.01,-2.4263541548333336,104.0,73.96,0.2
2009-12-11,3.351357542438272,0.0,-6.692388899305558,240.5,56.42,0.32
2009-12-12,4.234330793467079,0.0,-3.8370833475208337,278.6,38.88,0.42
2009-12-13,2.48679430298354,16.65,-2.831840295399997,299.5,21.34,0.66
2009-12-14,4.780140014146091,0.0,1.5398958277708337,46.0,83.2,0.45
2009-12-15,6.576223315329224,1.52,1.696319437347222,128.1,34.91,0.25
2009-12-16,7.380326485339492,0.05,-3.06481943011111,63.8,41.5625,0.13
2009-12-17,5.238055394804525,0.01,-4.580262624040404,51.2,48.215,0.08
