DateTime,GWYNNS_Discharge,Carrie_Precipitation,Carroll_Precipitation,DeadRun_Precipitation,Glyndon_Precipitation,Gwynns_Precipitation,McDonogh_Precipitation,Oregon_Precipitation,UMBC_Precipitation,LEA1_SoilMoisture_Port1,LEA1_SoilMoisture_Port2,LEA1_SoilMoisture_Port3,LEA1_SoilMoisture_Port4,LEA1_SoilMoisture_Port5,LEA2_SoilMoisture_Port1,LEA2_SoilMoisture_Port2,LEA2_SoilMoisture_Port3,LEA2_SoilMoisture_Port4,LEA2_SoilMoisture_Port5,ORLR_SoilMoisture_Port1,ORLR_SoilMoisture_Port2,ORLR_SoilMoisture_Port3,ORLR_SoilMoisture_Port4,ORLR_SoilMoisture_Port5,ORU1_SoilMoisture_Port1,ORU1_SoilMoisture_Port2,ORU1_SoilMoisture_Port3,ORU1_SoilMoisture_Port4,ORU1_SoilMoisture_Port5,ORU2_SoilMoisture_Port1,ORU2_SoilMoisture_Port2,ORU2_SoilMoisture_Port3,ORU2_SoilMoisture_Port4,ORU2_SoilMoisture_Port5,ORUR_SoilMoisture_Port1,ORUR_SoilMoisture_Port2,ORUR_SoilMoisture_Port3,ORUR_SoilMoisture_Port4,ORUR_SoilMoisture_Port5,UMBC1_SoilMoisture_Port1,UMBC1_SoilMoisture_Port2,UMBC1_SoilMoisture_Port3,UMBC1_SoilMoisture_Port4,UMBC1_SoilMoisture_Port5,UMBC2_SoilMoisture_Port1,UMBC2_SoilMoisture_Port2,UMBC2_SoilMoisture_Port3,UMBC2_SoilMoisture_Port4,UMBC2_SoilMoisture_Port5,LEA1_SoilTemperature_Port1,LEA1_SoilTemperature_Port2,LEA1_SoilTemperature_Port3,LEA1_SoilTemperature_Port4,LEA1_SoilTemperature_Port5,LEA2_SoilTemperature_Port1,LEA2_SoilTemperature_Port2,LEA2_SoilTemperature_Port3,LEA2_SoilTemperature_Port4,LEA2_SoilTemperature_Port5,ORLR_SoilTemperature_Port1,ORLR_SoilTemperature_Port2,ORLR_SoilTemperature_Port3,ORLR_SoilTemperature_Port4,ORLR_SoilTemperature_Port5,ORU1_SoilTemperature_Port1,ORU1_SoilTemperature_Port2,ORU1_SoilTemperature_Port3,ORU1_SoilTemperature_Port4,ORU1_SoilTemperature_Port5,ORU2_SoilTemperature_Port1,ORU2_SoilTemperature_Port2,ORU2_SoilTemperature_Port3,ORU2_SoilTemperature_Port4,ORU2_SoilTemperature_Port5,ORUR_SoilTemperature_Port1,ORUR_SoilTemperature_Port2,ORUR_SoilTemperature_Port3,ORUR_SoilTemperature_Port4,ORUR_SoilTemperature_Port5,UMBC1_SoilTemperature_Port1,UMBC1_SoilTemperature_Port2,UMBC1_SoilTemperature_Port3,UMBC1_SoilTemperature_Port4,UMBC1_SoilTemperature_Port5,UMBC2_SoilTemperature_Port1,UMBC2_SoilTemperature_Port2,UMBC2_SoilTemperature_Port3,UMBC2_SoilTemperature_Port4,UMBC2_SoilTemperature_Port5,BARN_Isotope_d15N-NO3_discharge,BARN_Isotope_d18O-NO3_discharge,GFGL_Isotope_d15N-NO3_discharge,GFGL_Isotope_d18O-NO3_discharge,POBR_Isotope_d15N-NO3_discharge,POBR_Isotope_d18O-NO3_discharge,GFCP_Isotope_d15N-NO3_discharge,GFCP_Isotope_d18O-NO3_discharge,MCDN_Isotope_d15N-NO3_discharge,MCDN_Isotope_d18O-NO3_discharge,DRKR_Isotope_d15N-NO3_discharge,DRKR_Isotope_d18O-NO3_discharge,GFUGR_Isotope_d15N-NO3_discharge,GFUGR_Isotope_d18O-NO3_discharge,GRGF_Isotope_d15N-NO3_discharge,GRGF_Isotope_d18O-NO3_discharge,RGHT_Isotope_d15N-NO3_discharge,RGHT_Isotope_d18O-NO3_discharge,RGHTISCO_Isotope_d15N-NO3_discharge,RGHTISCO_Isotope_d18O-NO3_discharge,GFGR_Isotope_d15N-NO3_discharge,GFGR_Isotope_d18O-NO3_discharge
2014-09-21,639.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.18125,13.45625,17.795833333333334,17.748379629629632,16.86458333333333,11.70085785652525,12.594444444444445,15.029861111111105,23.301282051282055,15.8875,55.7875,83.52916666666665,,,,23.274640678239823,17.086990679290395,21.376994449720886,18.54408099284829,16.011188595757748,14.029166666666667,19.38314942465424,21.11467851501352,25.543425045121747,26.793580563810806,41.06666666666667,48.6875,28.954166666666666,47.6375,52.31666666666667,,,,,,13.213077451877608,11.65566278244236,10.659699386770418,11.788427349421566,14.978865981185193,17.78125,18.277083333333334,18.616666666666664,17.717592592592588,18.345833333333328,19.0,18.4375,18.900694444444444,17.37708333333333,19.069444444444443,17.229166666666668,18.720833333333328,16.90795940168448,17.702534146732237,15.690875373699589,17.609881722978926,18.015021938404093,18.255809493614255,17.989295104739963,18.029291535039338,18.354504845203227,17.458509431863234,17.879059380503765,17.75183922160795,18.305635673327906,17.520833333333332,17.650000000000006,17.983237633338327,17.954166666666666,17.466666666666665,,,,,,19.951983240991737,20.340419182737442,20.81711996644762,20.847332007239267,20.837500528913342,,,,,,,,,,,,,,,,,,,,,,
2014-09-22,625.4300000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.039583333333333,13.3375,17.625,18.50555555555556,16.764583333333334,11.601593447204271,12.48125,14.899305555555555,23.96971153846154,15.7625,55.75416666666667,83.45833333333333,,,,17.308333333333334,21.39152116660481,21.288578237348254,18.486090577680045,15.934430197602806,18.56337305270768,22.486605986222905,21.029288097089147,18.98292115728334,27.41875000000001,40.775,48.65,28.72916666666667,46.74583333333333,52.25,,,,,,13.136607077680118,11.567327308000948,10.555491939374976,11.701527580817052,14.88455500879213,17.658333333333335,18.014583333333334,18.3375,17.586111111111116,18.260416666666668,18.82986111111111,18.118055555555557,18.77569444444445,17.102083333333333,18.81805555555556,17.454166666666666,18.704166666666666,17.121372072907445,17.93780814505795,15.456306189193189,17.335688666519626,17.73432338372529,17.96350454420245,17.702745835485274,17.741877479066698,18.177603413950454,17.285492617351878,17.707446195474784,17.578213351712744,18.12745312672561,17.175,17.479166666666668,17.794512061721075,17.766666666666666,17.466666666666665,,,,,,19.69457872298896,20.078932535551225,20.541575480162663,20.558724303058945,20.542055194447464,,,,,,,,,,,,,,,,,,,,,,
2014-09-23,574.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.879166666666668,13.1625,17.449999999999996,19.26273148148148,16.63125,11.460918118657364,12.320833333333333,14.755555555555556,24.638141025641023,15.615277777777774,55.75,84.3,,,,22.32788365883875,24.398543309167966,21.19122634393797,18.422239429063946,15.849914301761995,22.68400885782711,25.073925098803898,20.93526779650221,16.920472397876306,27.12676015506721,40.50416666666667,48.7,28.6,47.45833333333334,52.31666666666667,,,,,,13.02391389465224,11.437148714087286,10.407811446440332,11.578375148009426,14.750899581658409,16.627083333333335,16.889583333333334,17.154166666666665,17.454629629629633,17.33125,17.946527777777774,16.764583333333334,17.134027777777778,16.827083333333334,17.436805555555562,16.96666666666667,17.195833333333336,16.658977951924353,17.42804781535225,15.221737004686792,16.173437501826456,16.544496674340483,16.724480579531495,16.488119082226575,16.523585062705063,16.581175863620643,15.724121364444539,16.158741842774248,16.01134574534144,16.519464291534202,15.387499999999998,15.9375,16.024685590110334,16.008333333333333,16.01666666666667,,,,,,18.591416502977047,18.958275476181733,19.36067053894145,19.321834142286164,19.275860903879426,,,,,,,,,,,,,,,,,,,,,,
2014-09-24,616.94,1.8150000000000004,0.52,1.6219999999999999,2.06,2.144,1.65,1.646,1.5059999999999998,13.8,13.083333333333332,17.399999999999995,20.01990740740741,16.6,11.357753619634565,12.203191489361696,14.696808510638304,25.306570512820517,15.57765957446809,55.79166666666667,84.525,,,,24.02636531832257,22.613836724404532,21.151441049642628,18.396145054832505,15.81537475999377,16.12916666666667,26.48141639843585,20.896844041220714,23.662564825126143,28.425000000000004,40.55416666666667,48.74583333333334,28.82083333333333,49.31666666666667,52.41666666666666,,,,,,12.972933645187249,11.378258397793017,10.299509697822328,11.488061095323205,14.65288313965429,16.36875,16.583333333333332,16.95416666666667,17.32314814814815,17.0625,17.631914893617026,16.357446808510634,16.581914893617025,16.552083333333332,17.044680851063834,16.3625,16.879166666666666,16.08592540882564,16.796293560588772,14.987167820180392,15.9770006852586,16.34339920233179,16.515068078460345,16.282830053506792,16.31767648529182,16.408589101422827,15.55532447223834,15.991314345185001,15.84195465276076,16.345627660702696,15.4,15.770833333333336,15.85692952645055,15.841666666666667,15.6625,,,,,,18.2911112319738,18.653207721131142,19.039201971609003,18.985125154075792,18.9311746803359,,,,,,,,,,,,,,,,,,,,,,
2014-09-25,14150.0,89.43900000000002,86.46600000000002,92.882,69.76599999999999,89.824,88.88700000000001,74.85100000000001,85.19699999999997,21.162500000000005,23.75,24.94375,20.777083333333334,16.59375,19.60364460350891,21.60625000000001,20.954166666666666,25.975,26.197916666666664,57.18333333333333,83.475,,,,16.156250000000004,19.31977785980248,25.38911523563007,21.175550310935204,19.494305056714282,15.445833333333333,19.744061678341613,24.98949583050724,23.42124770997015,25.59101421435871,46.43333333333333,50.59583333333334,33.59166666666666,49.775,52.6125,,,,,,19.84185146783889,19.312953645863665,18.956018680332644,18.70682181065334,22.487292292502666,16.377083333333335,16.67291666666667,17.020833333333336,17.191666666666666,17.060416666666665,17.447916666666668,16.677083333333332,16.989583333333332,16.277083333333334,17.366666666666667,16.224999999999998,17.504166666666666,15.955506554189382,16.65251500605639,14.752598635673994,16.042479624114552,16.41043169300135,16.584872245484053,16.351259729746722,16.386312677762895,16.79690931636791,15.935117479702278,16.368026214760796,16.223084611067286,16.736760080073573,15.762500000000005,16.145833333333332,16.414718438119333,16.395833333333332,15.970833333333335,,,,,,18.37895563097475,18.742445227710572,19.133236994706248,19.083618259470654,19.032001262732976,,,,,,,,,,,,,,,,,,,,,,
2014-09-26,1918.74,0.348,0.0,0.0,0.0,0.258,0.0,0.0,0.0,21.225,21.4125,24.610416666666666,20.00833333333333,16.652083333333334,18.182275699489495,19.985416666666666,22.091666666666665,24.44375,25.5875,55.59583333333335,83.80000000000003,,,,21.380001145662252,18.945616201745683,26.159465000876718,21.680807226071337,20.16308301510682,14.939583333333333,27.42083333333333,25.733482556890863,18.74860485661976,23.137494893341394,43.075,49.72083333333333,31.654166666666665,49.46666666666666,52.75833333333334,,,,,,18.33659252310937,17.574139570016936,17.463870323148832,17.462502424623054,21.136851743021648,16.527083333333334,16.9375,17.222916666666666,17.322916666666668,17.099999999999998,17.912499999999994,17.022916666666667,17.21875,16.58125,17.654166666666665,16.304166666666667,17.629166666666666,16.03059619776784,16.735296598059882,15.012046370052285,16.240962657521653,16.613623930343472,16.796466126774696,16.558687185848996,16.59436613619085,17.02127210722508,16.154553439570346,16.58568196162683,16.44329303142218,16.962747700154537,16.09166666666667,16.3625,16.66215863201752,16.641666666666666,16.166666666666668,,,,,,18.638403041977554,19.006007165747477,19.410968341993467,19.374516500985752,19.329791401440662,,,,,,,,,,,,,,,,,,,,,,
2014-09-27,1035.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6625,19.435416666666672,23.28958333333333,18.822916666666668,16.768749999999994,16.85408136372843,18.470833333333328,20.508333333333336,22.860416666666666,24.14583333333333,55.61250000000001,83.97083333333333,,,,24.765631544259968,15.646220303200153,25.08718327635757,20.97751921232874,19.232183292802187,14.627083333333333,17.272916666666667,24.69789663738253,29.46666666666666,20.9004590099547,42.254166666666656,49.00000000000001,30.5375,48.8375,52.6625,,,,,,17.063427871996794,16.103431407825713,16.069536318428234,16.299751533049776,19.87493621670714,16.720833333333335,17.147916666666667,17.46666666666667,17.5125,17.247916666666665,18.089583333333334,17.277083333333334,17.591666666666665,16.870833333333334,17.931250000000006,16.3625,17.633333333333336,16.08592540882564,16.796293560588772,15.259054829494627,16.48037002771374,16.85871147435408,17.05168761245516,16.808883189601232,16.845317214913234,17.232690890917404,16.361329632522942,16.790780646173655,16.650797119833513,17.175697572923127,16.3625,16.566666666666666,16.88862931795823,16.866666666666667,16.349999999999998,,,,,,18.844735234979783,19.21561154166658,19.63184130322188,19.605860771796948,19.566616629861716,,,,,,,,,,,,,,,,,,,,,,
2014-09-28,834.85,0.0,0.0,0.0,0.0,0.0,0.0,0.245,0.0,18.5625,18.260416666666668,22.44583333333333,18.047916666666666,16.845833333333335,16.00272158317182,17.5,19.370833333333334,21.88750000000001,22.99375,55.72083333333334,83.81666666666666,,,,15.105327763253927,22.989268153678374,24.31683351111091,20.472262297192604,18.56340533440964,14.427083333333332,24.294887687925065,23.95390991099889,15.539583333333335,24.27394672832925,41.641666666666666,48.75,29.95833333333333,48.66666666666667,52.57083333333333,,,,,,16.306773643095323,15.22937513440543,15.175781646901688,15.554439407227008,19.06606051483292,17.041666666666668,17.474999999999998,17.820833333333336,17.856250000000006,17.558333333333334,18.36458333333333,17.666666666666668,18.064583333333328,17.33125,18.341666666666665,16.470833333333335,17.883333333333333,16.188679657932994,16.909573633856713,15.651780509615193,16.82822689038599,17.214821581036155,17.422522249768654,17.172415844625846,17.20994698741584,17.495885703269074,16.61874489313739,17.046107579997255,16.90911853601905,17.440798434941172,16.65833333333333,16.820833333333333,17.211559740503322,17.1875,16.650000000000002,,,,,,19.165469435983237,19.541432205223998,19.97517848057693,19.96547513335496,19.93475089582316,,,,,,,,,,,,,,,,,,,,,,
2014-09-29,781.08,0.0,0.0,0.0,0.515,0.98,0.0,0.0,0.0,17.770833333333336,17.537499999999998,21.89791666666667,17.516666666666666,16.929166666666664,15.514925314054615,16.943749999999998,18.635416666666668,21.20833333333333,22.1,55.69166666666667,83.47083333333333,,,,27.20416666666667,23.91120249236752,23.818786868011884,20.145603522388477,18.13102691076025,14.210416666666667,23.948568086682435,23.472907503648308,23.100935050967216,27.84960839606965,41.55416666666667,48.78333333333333,29.97083333333333,48.68333333333334,52.59166666666667,,,,,,15.841243470349205,14.691613561928765,14.663694742829614,15.127404348010963,18.60260598178481,17.275000000000002,17.716666666666672,18.047916666666676,18.127083333333328,17.825,18.4875,17.897916666666667,18.23125,17.610416666666673,18.604166666666668,16.708333333333332,18.291666666666668,16.413948588668347,17.157918409867168,15.889903772674721,17.051264525864084,17.443151002379366,17.660292693693194,17.4055044293181,17.443739018020462,17.810856544280092,16.926799221413702,17.351662763097632,17.218257279978793,17.75805028620866,17.004166666666666,17.125,17.563847474188865,17.537499999999998,16.96666666666667,,,,,,19.40244502398581,19.78216594390338,20.22885435683927,20.231177464187642,20.206748187871113,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,857.49,7.02,3.611999999999999,8.14,33.926,28.195999999999994,13.020000000000005,10.323,7.789000000000002,17.34375,17.035416666666666,21.5,17.133333333333333,17.0,15.207997324497725,16.59375,18.170833333333327,20.768750000000004,21.39375,55.6375,83.21666666666667,,,,17.28857142857143,18.29714285714286,19.40942528735632,16.614220032840723,14.78466338259442,18.081258741258747,20.00664335664336,21.001748251748246,18.284615384615385,19.221118881118887,41.575,48.72916666666667,29.99583333333333,48.29583333333333,52.55833333333334,,,,,,15.517921361900171,14.318124977009814,14.341482758244936,14.858708130976146,18.310994140765782,17.537499999999998,18.016666666666676,18.3,18.377083333333328,18.0375,18.710416666666664,18.26875,18.6,18.010416666666668,18.96875,17.008333333333333,18.729166666666668,16.69849881696564,16.726844476933927,16.231095313774937,16.446666666666665,16.86380952380952,16.610114942528742,16.56095238095239,16.6128078817734,17.038881118881122,16.212097902097902,16.71825174825175,16.528811188811186,16.994475524475526,17.45,17.491666666666664,17.96646202697235,17.9375,17.333333333333332,,,,,,19.696621615988988,20.081007826401923,20.543762341164935,20.56101484039372,20.544399998689265,,,,,,,,,,,,,,,,,,,,,,
2014-10-01,2943.200000000001,0.237,0.0,0.0,0.263,0.258,0.278,0.0,0.0,17.122916666666665,17.039583333333333,21.258333333333333,16.768749999999994,17.0,15.756083020135035,17.218750000000004,17.687500000000004,20.283333333333328,20.66875,55.52500000000001,82.9,,,,17.27744897959184,18.30775510204082,19.337142857142855,16.579183673469387,14.74448979591837,18.09162837162837,19.966133866133863,20.989960039960035,18.21978021978022,19.174145854145856,42.72916666666667,48.39166666666667,30.587499999999995,48.25416666666666,52.60833333333333,,,,,,15.520604532924645,14.321224467341091,14.916861302146149,15.338522804252605,18.831729571156913,17.570833333333333,17.989583333333332,18.30625,18.377083333333328,18.114583333333336,18.666666666666668,18.1875,18.4,17.910416666666666,18.925,17.291666666666668,18.795833333333334,16.967240699246414,16.553061554493375,16.14579742849988,16.285918367346934,16.700612244897954,16.434285714285718,16.38642857142858,16.432653061224492,16.862997002997005,16.042237762237765,16.54146853146853,16.357112887112887,16.805154845154846,17.216666666666665,17.395833333333332,17.878390093550966,17.85,17.341666666666665,,,,,,19.670064006988692,20.054029045343015,20.515333148135525,20.53123785504177,20.51391754354595,,,,,,,,,,,,,,,,,,,,,,
2014-10-02,1055.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.708333333333332,16.772916666666667,20.98125,16.470833333333335,17.0,15.200689515222564,16.585416666666667,17.339583333333326,19.9125,20.097916666666666,55.5625,83.05000000000003,,,,17.266326530612247,18.318367346938782,19.264860426929392,16.54414731409805,14.70431620924232,18.101998001998005,19.925624375624377,20.978171828171824,18.154945054945053,19.127172827172828,42.025,48.53333333333333,30.275,48.475,52.57083333333333,,,,,,15.348881587358356,14.122857086139328,14.333811044326255,14.852310601999125,18.304051001693896,17.306250000000002,17.66458333333333,18.027083333333334,18.079166666666676,17.908333333333335,18.35625,17.724999999999994,17.779166666666665,17.404166666666665,18.45625,17.20416666666667,18.39583333333333,16.884246882659706,16.379278632052824,15.713976884294915,16.12517006802721,16.53741496598639,16.258456486042697,16.21190476190477,16.252498240675582,16.687112887112892,15.872377622377625,16.364685314685314,16.185414585414588,16.615834165834166,16.766666666666666,17.0125,17.425448721669547,17.400000000000002,16.991666666666667,,,,,,19.351372698985244,19.730283672636265,20.174182831782726,20.17391403081852,20.14812808182629,,,,,,,,,,,,,,,,,,,,,,
2014-10-03,897.11,16.037000000000006,6.9650000000000025,11.498,7.209999999999999,6.859999999999999,5.536000000000001,5.160000000000002,11.307,16.260416666666668,16.397916666666667,20.625000000000004,16.18541666666667,17.0,14.782317434219424,16.108333333333334,17.066666666666666,19.539583333333333,19.5375,55.62916666666668,83.02916666666667,,,,17.255204081632648,18.328979591836735,19.192577996715926,16.50911095472672,14.664142622566269,18.11236763236764,19.885114885114888,20.966383616383613,18.090109890109886,19.080199800199804,41.80833333333333,48.60833333333333,30.141666666666666,48.30416666666667,52.54583333333333,,,,,,15.10739619515576,13.84390295632434,13.894605422481662,14.486052068064765,17.906556289828664,17.135416666666668,17.504166666666666,17.85208333333333,17.922916666666666,17.743750000000006,18.191666666666666,17.491666666666667,17.558333333333334,17.16875,18.20625,17.058333333333334,18.304166666666667,16.74592385501519,16.205495709612276,15.513171446043227,15.964421768707485,16.37421768707482,16.082627257799675,16.03738095238096,16.072343420126668,16.511228771228772,15.702517482517484,16.187902097902096,16.01371628371628,16.426513486513482,16.6375,16.858333333333334,17.270274362784242,17.245833333333334,16.837500000000002,,,,,,19.19406993798355,19.570486277133586,20.00579453460859,19.99754265604166,19.967578155208248,,,,,,,,,,,,,,,,,,,,,,
2014-10-04,2181.93,7.2570000000000014,4.644000000000001,5.215,2.575,2.45,2.4780000000000006,4.670000000000002,4.259,16.908333333333335,20.5625,23.316666666666666,16.168750000000006,17.01666666666667,19.331428708009046,21.295833333333334,17.316666666666666,19.541666666666664,19.797916666666666,55.53750000000001,82.70833333333334,,,,17.24408163265306,18.339591836734694,19.120295566502463,16.474074595355383,14.623969035890221,18.122737262737264,19.844605394605395,20.9545954045954,18.025274725274727,19.033226773226765,43.42083333333333,48.25416666666666,31.0375,48.84583333333333,52.58333333333334,,,,,,17.789225634116818,16.941843542436303,18.670247336861703,18.468513856259364,22.228660362075058,17.05625,17.354166666666668,17.733333333333334,17.752083333333328,17.685416666666665,18.135416666666668,17.379166666666666,17.493750000000002,17.029166666666665,18.16875,17.083333333333332,18.429166666666667,16.769636374039962,16.031712787171728,15.394109814513463,15.803673469387755,16.211020408163257,15.906798029556654,15.862857142857154,15.892188599577766,16.335344655344652,15.532657342657346,16.011118881118882,15.84201798201798,16.237192807192805,16.604166666666668,16.879166666666666,17.312213378699187,17.287499999999998,16.883333333333336,,,,,,19.046981641981965,19.42106533588432,19.84834054244576,19.832623967938627,19.798752249799183,,,,,,,,,,,,,,,,,,,,,,
2014-10-05,877.3000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.26666666666667,18.66875,22.229166666666664,15.91875,17.0,16.903409076335787,18.527083333333334,17.266666666666666,19.329166666666666,19.658333333333328,55.69166666666666,84.27083333333334,,,,17.23295918367347,18.35020408163265,19.048013136289,16.439038235984047,14.583795449214172,18.13310689310689,19.804095904095906,20.942807192807187,17.960439560439557,18.986253746253745,41.99166666666667,48.66666666666667,30.37916666666667,49.25,52.675,,,,,,16.569724403493705,15.533125186870635,16.121320387379345,16.342934853644653,19.921802405442342,15.179166666666667,15.141666666666666,15.612500000000002,15.639583333333334,16.033333333333335,16.349999999999998,14.558333333333332,14.362500000000002,13.841666666666667,15.385416666666664,16.2625,15.925000000000002,15.991075332726545,15.857929864731176,12.675239721371113,15.642925170068027,16.047823129251693,15.730968801313633,15.68833333333334,15.712033779028854,16.159460539460543,15.362797202797205,15.834335664335663,15.670319680319679,16.047872127872125,13.395833333333336,14.2875,14.338737150329495,14.333333333333336,14.425,,,,,,16.877429275958537,17.217106452457646,17.525894158044032,17.40007331841882,17.308570145015373,,,,,,,,,,,,,,,,,,,,,,
2014-10-06,744.2900000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.752083333333335,17.508333333333333,21.414583333333333,15.654166666666667,16.989583333333336,15.82002635129272,17.291666666666668,16.99375,19.127083333333328,19.289583333333336,55.84583333333333,84.76666666666667,,,,17.221836734693877,18.360816326530614,18.97573070607553,16.404001876612714,14.543621862538119,18.143476523476526,19.763586413586413,20.931018981018976,17.895604395604394,18.93928071928072,41.6625,48.76666666666666,30.19583333333333,49.225,52.71250000000001,,,,,,15.822461273177893,14.669917129609823,14.983988798934623,15.394501182801525,18.89248203803588,14.658333333333333,14.858333333333334,15.214583333333332,15.304166666666667,15.404166666666667,16.064583333333335,14.229166666666664,14.222916666666668,13.695833333333335,14.952083333333334,15.137499999999998,15.270833333333336,14.924011976611705,15.684146942290626,12.550846972011659,15.482176870748301,15.884625850340129,15.555139573070614,15.513809523809533,15.531878958479945,15.983576423576428,15.192937062937064,15.657552447552447,15.498621378621376,15.858551448551447,13.429166666666667,13.970833333333333,13.978061613460953,13.975,13.791666666666664,,,,,,16.599595827955532,16.934866896764586,17.228481061736463,17.08856024089085,16.989676768131563,,,,,,,,,,,,,,,,,,,,,,
2014-10-07,1245.2,17.540999999999997,18.137,15.922999999999995,11.079,13.774000000000001,7.788000000000002,12.264,19.392,15.491666666666667,16.877083333333335,20.964583333333326,15.46875,17.0,15.430885507390233,16.847916666666666,16.8,19.077083333333334,18.877083333333328,55.93333333333334,84.225,,,,17.210714285714285,18.371428571428574,18.90344827586207,16.368965517241378,14.503448275862072,18.15384615384616,19.723076923076924,20.919230769230765,17.830769230769228,18.892307692307693,41.92083333333333,48.91666666666666,30.091666666666665,48.8,52.65416666666667,,,,,,15.415960862970188,14.200344344421268,14.575470032764759,15.053832764775233,18.52275988245817,15.345833333333333,15.75,16.0625,16.17083333333333,15.910416666666668,16.760416666666668,15.466666666666667,15.758333333333335,15.160416666666668,16.179166666666667,15.0375,16.408333333333335,14.82916190051261,15.510364019850075,13.80010558343589,15.321428571428573,15.721428571428564,15.37931034482759,15.339285714285722,15.351724137931035,15.80769230769231,15.023076923076925,15.480769230769232,15.326923076923075,15.669230769230769,14.987500000000002,15.175000000000002,15.370436941837173,15.358333333333333,14.833333333333336,,,,,,17.473954031964976,17.823091380857445,18.164457570704393,18.068910220170025,17.99325298361883,,,,,,,,,,,,,,,,,,,,,,
2014-10-08,2314.94,0.237,0.516,0.0,0.0,0.0,0.0,0.0,0.259,16.414583333333336,19.85416666666667,22.272916666666664,15.889583333333334,17.052083333333336,18.405163882382,20.23958333333333,17.052083333333336,19.64375,18.922916666666666,55.82083333333333,83.79166666666666,,,,17.270833333333332,20.039583333333336,19.045833333333327,18.097916666666674,15.50625,19.264583333333327,21.29375,22.21458333333333,18.1125,19.327083333333334,42.75,48.73333333333334,31.1,49.40416666666667,52.76250000000001,,,,,,17.33308655995636,16.414930186119115,17.69785759766866,17.657627058422143,21.348617484714037,15.689583333333333,16.150000000000002,16.4375,16.54375,16.256249999999998,17.083333333333332,16.037499999999998,16.341666666666665,15.8,16.825000000000006,15.408333333333333,17.025,15.180897599380096,15.91933474455668,14.345656641340925,15.622916666666667,16.070833333333333,15.7875,15.75,15.797916666666667,16.2,15.333333333333336,15.827083333333334,15.583333333333336,16.102083333333333,15.520833333333336,15.666666666666664,15.995328278969872,15.979166666666664,15.383333333333333,,,,,,17.866189487969216,18.221547224188825,18.58433488313861,18.5086933884448,18.443455398043028,,,,,,,,,,,,,,,,,,,,,,
2014-10-09,871.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.679166666666667,18.014583333333327,21.28125,15.460416666666667,17.05,16.380900713161562,17.93125,16.895833333333336,18.966666666666665,18.525,55.95,84.0,,,,17.09375,18.42708333333333,18.560416666666665,17.00208333333333,14.16875,17.920833333333334,20.450000000000006,21.44375,17.885416666666668,19.325000000000006,41.68749999999999,48.80833333333332,30.175,49.11666666666667,52.65833333333333,,,,,,16.148466552651392,15.046505204860045,15.572792842193525,15.885511531787765,19.4253679618028,15.358333333333334,15.645833333333336,16.020833333333332,16.108333333333334,15.995833333333335,16.685416666666665,15.379166666666668,15.645833333333336,14.975,16.222916666666666,15.4875,16.554166666666667,15.255987242958545,15.342626751600832,13.641949087821724,15.227083333333333,15.641666666666666,15.222916666666668,15.170833333333334,15.164583333333333,15.729166666666664,14.845833333333333,15.270833333333336,14.889583333333333,15.24375,14.833333333333336,15.008333333333335,15.307528417964756,15.295833333333334,14.908333333333335,,,,,,17.371809381963875,17.719326838323237,18.05511452059132,17.954383353431805,17.876012771529194,,,,,,,,,,,,,,,,,,,,,,
2014-10-10,724.48,0.348,0.516,0.0,0.263,0.0,0.0,0.0,0.502,15.170833333333334,16.977083333333333,20.577083333333327,15.2375,17.041666666666664,15.394346461014411,16.80625,16.666666666666664,18.645833333333336,18.229166666666664,56.00000000000001,84.13749999999997,,,,16.916666666666668,17.74166666666667,18.4,16.535416666666666,13.7875,17.408333333333335,19.75833333333333,20.75625,17.695833333333333,18.9375,41.5125,48.94583333333333,30.191666666666666,48.79166666666667,52.675,,,,,,15.480356967557544,14.274732112371929,14.537111463171346,15.021845119890141,18.48804418709876,15.202083333333334,15.470833333333333,15.839583333333332,15.99375,15.825,16.520833333333332,15.168749999999998,15.366666666666665,14.7875,15.960416666666667,15.3125,16.341666666666665,15.089999609785126,15.016931949823606,13.482015552931001,14.966666666666667,15.360416666666666,14.952083333333334,14.84375,14.870833333333332,15.45,14.552083333333336,14.983333333333334,14.5875,14.835416666666665,14.591666666666667,14.766666666666666,15.047506519292085,15.0375,14.666666666666664,,,,,,17.200206369962018,17.545002406865756,17.87141819640135,17.761978217311594,17.679049215218612,,,,,,,,,,,,,,,,,,,,,,
